Solutions/btk_109_0_4.dat.sol:Bilan; btk_109_0_4.dat; 0.722; OptimizationStatus.OPTIMAL; 9144622.4
Solutions/btk_109_2_0.dat.sol:Bilan; btk_109_2_0.dat; 2.273; OptimizationStatus.OPTIMAL; 4110.981000000003
Solutions/btk_109_2_4.dat.sol:Bilan; btk_109_2_4.dat; 1.492; OptimizationStatus.OPTIMAL; 19733.47427
Solutions/btk_125_0_0.dat.sol:Bilan; btk_125_0_0.dat; 1.308; OptimizationStatus.OPTIMAL; 4892.966560000001
Solutions/btk_125_0_4.dat.sol:Bilan; btk_125_0_4.dat; 0.115; OptimizationStatus.OPTIMAL; 13813375.0
Solutions/btk_125_2_0.dat.sol:Bilan; btk_125_2_0.dat; 1.829; OptimizationStatus.OPTIMAL; 7922.410200000002
Solutions/btk_125_2_4.dat.sol:Bilan; btk_125_2_4.dat; 1.671; OptimizationStatus.OPTIMAL; 7142.4352
Solutions/btk_162_0_0.dat.sol:Bilan; btk_162_0_0.dat; 0.398; OptimizationStatus.OPTIMAL; 28420610.0
Solutions/btk_162_0_4.dat.sol:Bilan; btk_162_0_4.dat; 0.152; OptimizationStatus.OPTIMAL; 30574455.0
Solutions/btk_162_2_0.dat.sol:Bilan; btk_162_2_0.dat; 3.565; OptimizationStatus.OPTIMAL; 6397.534854599995
Solutions/btk_162_2_4.dat.sol:Bilan; btk_162_2_4.dat; 3.125; OptimizationStatus.OPTIMAL; 462.108701000001
Solutions/btk_163_0_0.dat.sol:Bilan; btk_163_0_0.dat; 6.373; OptimizationStatus.OPTIMAL; 3690.7884700000013
Solutions/btk_163_0_4.dat.sol:Bilan; btk_163_0_4.dat; 0.1; OptimizationStatus.OPTIMAL; 2185.0
Solutions/btk_163_2_0.dat.sol:Bilan; btk_163_2_0.dat; 5.496; OptimizationStatus.OPTIMAL; 356.54373999999734
Solutions/btk_163_2_4.dat.sol:Bilan; btk_163_2_4.dat; 5.568; OptimizationStatus.OPTIMAL; 356.54373999999734
Solutions/btk_171_0_0.dat.sol:Bilan; btk_171_0_0.dat; 0.158; OptimizationStatus.OPTIMAL; 34624415.0
Solutions/btk_171_0_4.dat.sol:Bilan; btk_171_0_4.dat; 0.105; OptimizationStatus.OPTIMAL; 41389930.0
Solutions/btk_171_2_0.dat.sol:Bilan; btk_171_2_0.dat; 2.961; OptimizationStatus.OPTIMAL; 31202.138912000002
Solutions/btk_171_2_4.dat.sol:Bilan; btk_171_2_4.dat; 4.124; OptimizationStatus.OPTIMAL; 19246.791600000004
Solutions/btk_174_0_0.dat.sol:Bilan; btk_174_0_0.dat; 0.152; OptimizationStatus.OPTIMAL; 8446177.7
Solutions/btk_174_0_4.dat.sol:Bilan; btk_174_0_4.dat; 0.115; OptimizationStatus.OPTIMAL; 20328429.0
Solutions/btk_174_2_0.dat.sol:Bilan; btk_174_2_0.dat; 3.209; OptimizationStatus.OPTIMAL; 42957.683000000005
Solutions/btk_174_2_4.dat.sol:Bilan; btk_174_2_4.dat; 3.097; OptimizationStatus.OPTIMAL; 94706.94567999998
Solutions/btk_att48_1_1_0_0.dat.sol:Bilan; btk_att48_1_1_0_0.dat; 0.608; OptimizationStatus.OPTIMAL; 1958.8270000000011
Solutions/btk_att48_1_1_0_4.dat.sol:Bilan; btk_att48_1_1_0_4.dat; 0.073; OptimizationStatus.OPTIMAL; 16463.086000000003
Solutions/btk_att48_1_1_2_0.dat.sol:Bilan; btk_att48_1_1_2_0.dat; 0.91; OptimizationStatus.OPTIMAL; 276.82299999999987
Solutions/btk_att48_1_1_2_4.dat.sol:Bilan; btk_att48_1_1_2_4.dat; 0.739; OptimizationStatus.OPTIMAL; 464.6709173860004
Solutions/btk_att48_1_2_0_0.dat.sol:Bilan; btk_att48_1_2_0_0.dat; 0.512; OptimizationStatus.OPTIMAL; 150935.77
Solutions/btk_att48_1_2_0_4.dat.sol:Bilan; btk_att48_1_2_0_4.dat; 0.029; OptimizationStatus.OPTIMAL; 22236.270999999993
Solutions/btk_att48_1_2_2_0.dat.sol:Bilan; btk_att48_1_2_2_0.dat; 0.707; OptimizationStatus.OPTIMAL; 435.78999999999996
Solutions/btk_att48_1_2_2_4.dat.sol:Bilan; btk_att48_1_2_2_4.dat; 0.733; OptimizationStatus.OPTIMAL; 434.4267
Solutions/btk_att48_1_3_0_0.dat.sol:Bilan; btk_att48_1_3_0_0.dat; 0.051; OptimizationStatus.OPTIMAL; 142789.35
Solutions/btk_att48_1_3_0_4.dat.sol:Bilan; btk_att48_1_3_0_4.dat; 0.028; OptimizationStatus.OPTIMAL; 22836.77
Solutions/btk_att48_1_3_2_0.dat.sol:Bilan; btk_att48_1_3_2_0.dat; 0.57; OptimizationStatus.OPTIMAL; 1594.51
Solutions/btk_att48_1_3_2_4.dat.sol:Bilan; btk_att48_1_3_2_4.dat; 0.367; OptimizationStatus.OPTIMAL; 1050.9722000000002
Solutions/btk_att48_1_4_0_0.dat.sol:Bilan; btk_att48_1_4_0_0.dat; 0.407; OptimizationStatus.OPTIMAL; 415.6107999999999
Solutions/btk_att48_1_4_0_4.dat.sol:Bilan; btk_att48_1_4_0_4.dat; 0.029; OptimizationStatus.OPTIMAL; 15825.0
Solutions/btk_att48_1_4_2_0.dat.sol:Bilan; btk_att48_1_4_2_0.dat; 0.462; OptimizationStatus.OPTIMAL; 38.3367
Solutions/btk_att48_1_4_2_4.dat.sol:Bilan; btk_att48_1_4_2_4.dat; 0.461; OptimizationStatus.OPTIMAL; 1553.0140000000001
Solutions/btk_att48_1_5_0_0.dat.sol:Bilan; btk_att48_1_5_0_0.dat; 0.63; OptimizationStatus.OPTIMAL; 161550.90000000002
Solutions/btk_att48_1_5_0_4.dat.sol:Bilan; btk_att48_1_5_0_4.dat; 0.025; OptimizationStatus.OPTIMAL; 3766.2283000000007
Solutions/btk_att48_1_5_2_0.dat.sol:Bilan; btk_att48_1_5_2_0.dat; 0.428; OptimizationStatus.OPTIMAL; 1414.9849999999997
Solutions/btk_att48_1_5_2_4.dat.sol:Bilan; btk_att48_1_5_2_4.dat; 0.484; OptimizationStatus.OPTIMAL; 1164.5904
Solutions/btk_att48_2_1_0_0.dat.sol:Bilan; btk_att48_2_1_0_0.dat; 0.926; OptimizationStatus.OPTIMAL; 1389.1594999999998
Solutions/btk_att48_2_1_0_4.dat.sol:Bilan; btk_att48_2_1_0_4.dat; 0.564; OptimizationStatus.OPTIMAL; 13482.033
Solutions/btk_att48_2_1_2_0.dat.sol:Bilan; btk_att48_2_1_2_0.dat; 1.044; OptimizationStatus.OPTIMAL; 257.4168999999997
Solutions/btk_att48_2_1_2_4.dat.sol:Bilan; btk_att48_2_1_2_4.dat; 0.96; OptimizationStatus.OPTIMAL; 316.967
Solutions/btk_att48_2_2_0_0.dat.sol:Bilan; btk_att48_2_2_0_0.dat; 0.501; OptimizationStatus.OPTIMAL; 1470.6660000000002
Solutions/btk_att48_2_2_0_4.dat.sol:Bilan; btk_att48_2_2_0_4.dat; 0.032; OptimizationStatus.OPTIMAL; 33829.406
Solutions/btk_att48_2_2_2_0.dat.sol:Bilan; btk_att48_2_2_2_0.dat; 0.66; OptimizationStatus.OPTIMAL; 673.9982999999997
Solutions/btk_att48_2_2_2_4.dat.sol:Bilan; btk_att48_2_2_2_4.dat; 0.865; OptimizationStatus.OPTIMAL; 551.2919000000006
Solutions/btk_att48_2_3_0_0.dat.sol:Bilan; btk_att48_2_3_0_0.dat; 0.106; OptimizationStatus.OPTIMAL; 151686.58000000007
Solutions/btk_att48_2_3_0_4.dat.sol:Bilan; btk_att48_2_3_0_4.dat; 0.049; OptimizationStatus.OPTIMAL; 13396.862999999998
Solutions/btk_att48_2_3_2_0.dat.sol:Bilan; btk_att48_2_3_2_0.dat; 0.048; OptimizationStatus.OPTIMAL; 7426.722899999999
Solutions/btk_att48_2_3_2_4.dat.sol:Bilan; btk_att48_2_3_2_4.dat; 0.499; OptimizationStatus.OPTIMAL; 1226.7441000000003
Solutions/btk_att48_2_4_0_0.dat.sol:Bilan; btk_att48_2_4_0_0.dat; 0.778; OptimizationStatus.OPTIMAL; 714.0749999999998
Solutions/btk_att48_2_4_0_4.dat.sol:Bilan; btk_att48_2_4_0_4.dat; 0.03; OptimizationStatus.OPTIMAL; 22616.649000000005
Solutions/btk_att48_2_4_2_0.dat.sol:Bilan; btk_att48_2_4_2_0.dat; 0.788; OptimizationStatus.OPTIMAL; 752.3510000000001
Solutions/btk_att48_2_4_2_4.dat.sol:Bilan; btk_att48_2_4_2_4.dat; 0.833; OptimizationStatus.OPTIMAL; 708.4760999999999
Solutions/btk_att48_2_5_0_0.dat.sol:Bilan; btk_att48_2_5_0_0.dat; 0.218; OptimizationStatus.OPTIMAL; 158952.31000000006
Solutions/btk_att48_2_5_0_4.dat.sol:Bilan; btk_att48_2_5_0_4.dat; 0.031; OptimizationStatus.OPTIMAL; 12037.373999999998
Solutions/btk_att48_2_5_2_0.dat.sol:Bilan; btk_att48_2_5_2_0.dat; 0.357; OptimizationStatus.OPTIMAL; 2459.749999999999
Solutions/btk_att48_2_5_2_4.dat.sol:Bilan; btk_att48_2_5_2_4.dat; 0.347; OptimizationStatus.OPTIMAL; 2459.749999999999
Solutions/btk_att48_3_1_0_0.dat.sol:Bilan; btk_att48_3_1_0_0.dat; 0.77; OptimizationStatus.OPTIMAL; 173699.8
Solutions/btk_att48_3_1_0_4.dat.sol:Bilan; btk_att48_3_1_0_4.dat; 0.101; OptimizationStatus.OPTIMAL; 11133.487
Solutions/btk_att48_3_1_2_0.dat.sol:Bilan; btk_att48_3_1_2_0.dat; 0.364; OptimizationStatus.OPTIMAL; 2414.5046999999995
Solutions/btk_att48_3_1_2_4.dat.sol:Bilan; btk_att48_3_1_2_4.dat; 0.271; OptimizationStatus.OPTIMAL; 3054.0242000000007
Solutions/btk_att48_3_2_0_0.dat.sol:Bilan; btk_att48_3_2_0_0.dat; 0.731; OptimizationStatus.OPTIMAL; 395.456
Solutions/btk_att48_3_2_0_4.dat.sol:Bilan; btk_att48_3_2_0_4.dat; 0.051; OptimizationStatus.OPTIMAL; 12917.61
Solutions/btk_att48_3_2_2_0.dat.sol:Bilan; btk_att48_3_2_2_0.dat; 0.616; OptimizationStatus.OPTIMAL; 306.03480000000036
Solutions/btk_att48_3_2_2_4.dat.sol:Bilan; btk_att48_3_2_2_4.dat; 0.546; OptimizationStatus.OPTIMAL; 306.03480000000036
Solutions/btk_att48_3_3_0_0.dat.sol:Bilan; btk_att48_3_3_0_0.dat; 0.591; OptimizationStatus.OPTIMAL; 530.9957840000006
Solutions/btk_att48_3_3_0_4.dat.sol:Bilan; btk_att48_3_3_0_4.dat; 0.058; OptimizationStatus.OPTIMAL; 4637.0
Solutions/btk_att48_3_3_2_0.dat.sol:Bilan; btk_att48_3_3_2_0.dat; 0.618; OptimizationStatus.OPTIMAL; 368.8611000000001
Solutions/btk_att48_3_3_2_4.dat.sol:Bilan; btk_att48_3_3_2_4.dat; 0.531; OptimizationStatus.OPTIMAL; 351.8849
Solutions/btk_att48_3_4_0_0.dat.sol:Bilan; btk_att48_3_4_0_0.dat; 0.759; OptimizationStatus.OPTIMAL; 3119.1669999999995
Solutions/btk_att48_3_4_0_4.dat.sol:Bilan; btk_att48_3_4_0_4.dat; 0.054; OptimizationStatus.OPTIMAL; 39464.36
Solutions/btk_att48_3_4_2_0.dat.sol:Bilan; btk_att48_3_4_2_0.dat; 0.308; OptimizationStatus.OPTIMAL; 560.4290999999994
Solutions/btk_att48_3_4_2_4.dat.sol:Bilan; btk_att48_3_4_2_4.dat; 0.316; OptimizationStatus.OPTIMAL; 1402.4236600000013
Solutions/btk_att48_3_5_0_0.dat.sol:Bilan; btk_att48_3_5_0_0.dat; 0.171; OptimizationStatus.OPTIMAL; 163421.2
Solutions/btk_att48_3_5_0_4.dat.sol:Bilan; btk_att48_3_5_0_4.dat; 0.045; OptimizationStatus.OPTIMAL; 5449.636
Solutions/btk_att48_3_5_2_0.dat.sol:Bilan; btk_att48_3_5_2_0.dat; 0.074; OptimizationStatus.OPTIMAL; 2645.343
Solutions/btk_att48_3_5_2_4.dat.sol:Bilan; btk_att48_3_5_2_4.dat; 0.137; OptimizationStatus.OPTIMAL; 2105.277000000001
Solutions/btk_att48_4_1_0_0.dat.sol:Bilan; btk_att48_4_1_0_0.dat; 0.302; OptimizationStatus.OPTIMAL; 158523.6
Solutions/btk_att48_4_1_0_4.dat.sol:Bilan; btk_att48_4_1_0_4.dat; 0.093; OptimizationStatus.OPTIMAL; 14240.756999999998
Solutions/btk_att48_4_1_2_0.dat.sol:Bilan; btk_att48_4_1_2_0.dat; 0.566; OptimizationStatus.OPTIMAL; 846.2535000000003
Solutions/btk_att48_4_1_2_4.dat.sol:Bilan; btk_att48_4_1_2_4.dat; 0.734; OptimizationStatus.OPTIMAL; 1350.6663000000008
Solutions/btk_att48_4_2_0_0.dat.sol:Bilan; btk_att48_4_2_0_0.dat; 0.686; OptimizationStatus.OPTIMAL; 815.2253000000005
Solutions/btk_att48_4_2_0_4.dat.sol:Bilan; btk_att48_4_2_0_4.dat; 0.027; OptimizationStatus.OPTIMAL; 58947.409999999996
Solutions/btk_att48_4_2_2_0.dat.sol:Bilan; btk_att48_4_2_2_0.dat; 0.571; OptimizationStatus.OPTIMAL; 0.457143
Solutions/btk_att48_4_2_2_4.dat.sol:Bilan; btk_att48_4_2_2_4.dat; 0.777; OptimizationStatus.OPTIMAL; 165.63619999999992
Solutions/btk_att48_4_3_0_0.dat.sol:Bilan; btk_att48_4_3_0_0.dat; 0.553; OptimizationStatus.OPTIMAL; 1631.929
Solutions/btk_att48_4_3_0_4.dat.sol:Bilan; btk_att48_4_3_0_4.dat; 0.044; OptimizationStatus.OPTIMAL; 12547.890000000001
Solutions/btk_att48_4_3_2_0.dat.sol:Bilan; btk_att48_4_3_2_0.dat; 0.572; OptimizationStatus.OPTIMAL; 500.91470000000027
Solutions/btk_att48_4_3_2_4.dat.sol:Bilan; btk_att48_4_3_2_4.dat; 0.612; OptimizationStatus.OPTIMAL; 569.9333999999999
Solutions/btk_att48_4_4_0_0.dat.sol:Bilan; btk_att48_4_4_0_0.dat; 0.723; OptimizationStatus.OPTIMAL; 409.12770000000023
Solutions/btk_att48_4_4_0_4.dat.sol:Bilan; btk_att48_4_4_0_4.dat; 0.009; OptimizationStatus.OPTIMAL; 30451.79
Solutions/btk_att48_4_4_2_0.dat.sol:Bilan; btk_att48_4_4_2_0.dat; 0.513; OptimizationStatus.OPTIMAL; 203.20280000000002
Solutions/btk_att48_4_4_2_4.dat.sol:Bilan; btk_att48_4_4_2_4.dat; 0.511; OptimizationStatus.OPTIMAL; 203.20280000000002
Solutions/btk_att48_4_5_0_0.dat.sol:Bilan; btk_att48_4_5_0_0.dat; 1.084; OptimizationStatus.OPTIMAL; 383.5182
Solutions/btk_att48_4_5_0_4.dat.sol:Bilan; btk_att48_4_5_0_4.dat; 0.032; OptimizationStatus.OPTIMAL; 7064.372000000001
Solutions/btk_att48_4_5_2_0.dat.sol:Bilan; btk_att48_4_5_2_0.dat; 0.897; OptimizationStatus.OPTIMAL; 432.5450000000001
Solutions/btk_att48_4_5_2_4.dat.sol:Bilan; btk_att48_4_5_2_4.dat; 0.894; OptimizationStatus.OPTIMAL; 432.5450000000001
Solutions/btk_att48_5_1_0_0.dat.sol:Bilan; btk_att48_5_1_0_0.dat; 0.801; OptimizationStatus.OPTIMAL; 471.32699999999977
Solutions/btk_att48_5_1_0_4.dat.sol:Bilan; btk_att48_5_1_0_4.dat; 0.049; OptimizationStatus.OPTIMAL; 9175.379
Solutions/btk_att48_5_1_2_0.dat.sol:Bilan; btk_att48_5_1_2_0.dat; 0.838; OptimizationStatus.OPTIMAL; 435.04269999999997
Solutions/btk_att48_5_1_2_4.dat.sol:Bilan; btk_att48_5_1_2_4.dat; 0.833; OptimizationStatus.OPTIMAL; 118.52480000000014
Solutions/btk_att48_5_2_0_0.dat.sol:Bilan; btk_att48_5_2_0_0.dat; 0.523; OptimizationStatus.OPTIMAL; 1384.4509999999996
Solutions/btk_att48_5_2_0_4.dat.sol:Bilan; btk_att48_5_2_0_4.dat; 0.149; OptimizationStatus.OPTIMAL; 4808.8499999999985
Solutions/btk_att48_5_2_2_0.dat.sol:Bilan; btk_att48_5_2_2_0.dat; 0.64; OptimizationStatus.OPTIMAL; 755.3222000000001
Solutions/btk_att48_5_2_2_4.dat.sol:Bilan; btk_att48_5_2_2_4.dat; 0.766; OptimizationStatus.OPTIMAL; 562.1441999999997
Solutions/btk_att48_5_3_0_0.dat.sol:Bilan; btk_att48_5_3_0_0.dat; 0.727; OptimizationStatus.OPTIMAL; 620.70784
Solutions/btk_att48_5_3_0_4.dat.sol:Bilan; btk_att48_5_3_0_4.dat; 0.167; OptimizationStatus.OPTIMAL; 5391.173000000001
Solutions/btk_att48_5_3_2_0.dat.sol:Bilan; btk_att48_5_3_2_0.dat; 0.824; OptimizationStatus.OPTIMAL; 651.2304684999999
Solutions/btk_att48_5_3_2_4.dat.sol:Bilan; btk_att48_5_3_2_4.dat; 0.836; OptimizationStatus.OPTIMAL; 533.6235120000006
Solutions/btk_att48_5_4_0_0.dat.sol:Bilan; btk_att48_5_4_0_0.dat; 0.194; OptimizationStatus.OPTIMAL; 166233.69999999998
Solutions/btk_att48_5_4_0_4.dat.sol:Bilan; btk_att48_5_4_0_4.dat; 0.076; OptimizationStatus.OPTIMAL; 3029.1309999999994
Solutions/btk_att48_5_4_2_0.dat.sol:Bilan; btk_att48_5_4_2_0.dat; 0.36; OptimizationStatus.OPTIMAL; 620.5708999999783
Solutions/btk_att48_5_4_2_4.dat.sol:Bilan; btk_att48_5_4_2_4.dat; 0.698; OptimizationStatus.OPTIMAL; 391.34668999999985
Solutions/btk_att48_5_5_0_0.dat.sol:Bilan; btk_att48_5_5_0_0.dat; 0.274; OptimizationStatus.OPTIMAL; 171557.62410000002
Solutions/btk_att48_5_5_0_4.dat.sol:Bilan; btk_att48_5_5_0_4.dat; 0.137; OptimizationStatus.OPTIMAL; 2445.0
Solutions/btk_att48_5_5_2_0.dat.sol:Bilan; btk_att48_5_5_2_0.dat; 0.096; OptimizationStatus.OPTIMAL; 347.677
Solutions/btk_att48_5_5_2_4.dat.sol:Bilan; btk_att48_5_5_2_4.dat; 0.358; OptimizationStatus.OPTIMAL; 0.0
Solutions/btk_eil13_1_1_0_0.dat.sol:Bilan; btk_eil13_1_1_0_0.dat; 0.077; OptimizationStatus.OPTIMAL; 15.850270000000002
Solutions/btk_eil13_1_1_0_4.dat.sol:Bilan; btk_eil13_1_1_0_4.dat; 0.008; OptimizationStatus.OPTIMAL; 38.0
Solutions/btk_eil13_1_1_2_0.dat.sol:Bilan; btk_eil13_1_1_2_0.dat; 0.008; OptimizationStatus.OPTIMAL; 38.0
Solutions/btk_eil13_1_1_2_4.dat.sol:Bilan; btk_eil13_1_1_2_4.dat; 0.009; OptimizationStatus.OPTIMAL; 38.0
Solutions/btk_eil13_1_2_0_0.dat.sol:Bilan; btk_eil13_1_2_0_0.dat; 0.054; OptimizationStatus.OPTIMAL; 33.8
Solutions/btk_eil13_1_2_0_4.dat.sol:Bilan; btk_eil13_1_2_0_4.dat; 0.02; OptimizationStatus.OPTIMAL; 2.0
Solutions/btk_eil13_1_2_2_0.dat.sol:Bilan; btk_eil13_1_2_2_0.dat; 0.022; OptimizationStatus.OPTIMAL; 2.0
Solutions/btk_eil13_1_2_2_4.dat.sol:Bilan; btk_eil13_1_2_2_4.dat; 0.015; OptimizationStatus.OPTIMAL; 2.0
Solutions/btk_eil13_1_3_0_0.dat.sol:Bilan; btk_eil13_1_3_0_0.dat; 0.085; OptimizationStatus.OPTIMAL; 23.3853
Solutions/btk_eil13_1_3_0_4.dat.sol:Bilan; btk_eil13_1_3_0_4.dat; 0.022; OptimizationStatus.OPTIMAL; 9.5
Solutions/btk_eil13_1_3_2_0.dat.sol:Bilan; btk_eil13_1_3_2_0.dat; 0.025; OptimizationStatus.OPTIMAL; 9.5
Solutions/btk_eil13_1_3_2_4.dat.sol:Bilan; btk_eil13_1_3_2_4.dat; 0.015; OptimizationStatus.OPTIMAL; 9.5
Solutions/btk_eil13_1_4_0_0.dat.sol:Bilan; btk_eil13_1_4_0_0.dat; 0.038; OptimizationStatus.OPTIMAL; 559.5
Solutions/btk_eil13_1_4_0_4.dat.sol:Bilan; btk_eil13_1_4_0_4.dat; 0.038; OptimizationStatus.OPTIMAL; 59.0
Solutions/btk_eil13_1_4_2_0.dat.sol:Bilan; btk_eil13_1_4_2_0.dat; 0.042; OptimizationStatus.OPTIMAL; 530.5
Solutions/btk_eil13_1_4_2_4.dat.sol:Bilan; btk_eil13_1_4_2_4.dat; 0.013; OptimizationStatus.OPTIMAL; 59.0
Solutions/btk_eil13_1_5_0_0.dat.sol:Bilan; btk_eil13_1_5_0_0.dat; 0.343; OptimizationStatus.OPTIMAL; 18.15764
Solutions/btk_eil13_1_5_0_4.dat.sol:Bilan; btk_eil13_1_5_0_4.dat; 0.009; OptimizationStatus.OPTIMAL; 25.0
Solutions/btk_eil13_1_5_2_0.dat.sol:Bilan; btk_eil13_1_5_2_0.dat; 0.015; OptimizationStatus.OPTIMAL; 19.0
Solutions/btk_eil13_1_5_2_4.dat.sol:Bilan; btk_eil13_1_5_2_4.dat; 0.036; OptimizationStatus.OPTIMAL; 0.0
Solutions/btk_eil13_2_1_0_0.dat.sol:Bilan; btk_eil13_2_1_0_0.dat; 0.047; OptimizationStatus.OPTIMAL; 20.779
Solutions/btk_eil13_2_1_0_4.dat.sol:Bilan; btk_eil13_2_1_0_4.dat; 0.02; OptimizationStatus.OPTIMAL; 12.5
Solutions/btk_eil13_2_1_2_0.dat.sol:Bilan; btk_eil13_2_1_2_0.dat; 0.021; OptimizationStatus.OPTIMAL; 12.5
Solutions/btk_eil13_2_1_2_4.dat.sol:Bilan; btk_eil13_2_1_2_4.dat; 0.04; OptimizationStatus.OPTIMAL; 12.5
Solutions/btk_eil13_2_2_0_0.dat.sol:Bilan; btk_eil13_2_2_0_0.dat; 0.094; OptimizationStatus.OPTIMAL; 30.000100000000003
Solutions/btk_eil13_2_2_0_4.dat.sol:Bilan; btk_eil13_2_2_0_4.dat; 0.033; OptimizationStatus.OPTIMAL; 10.75
Solutions/btk_eil13_2_2_2_0.dat.sol:Bilan; btk_eil13_2_2_2_0.dat; 1.392; OptimizationStatus.OPTIMAL; 17.54
Solutions/btk_eil13_2_2_2_4.dat.sol:Bilan; btk_eil13_2_2_2_4.dat; 0.018; OptimizationStatus.OPTIMAL; 6.737500000000001
Solutions/btk_eil13_2_3_0_0.dat.sol:Bilan; btk_eil13_2_3_0_0.dat; 1.3; OptimizationStatus.OPTIMAL; 29.641599999999997
Solutions/btk_eil13_2_3_0_4.dat.sol:Bilan; btk_eil13_2_3_0_4.dat; 0.024; OptimizationStatus.OPTIMAL; 16.0
Solutions/btk_eil13_2_3_2_0.dat.sol:Bilan; btk_eil13_2_3_2_0.dat; 0.017; OptimizationStatus.OPTIMAL; 16.0
Solutions/btk_eil13_2_3_2_4.dat.sol:Bilan; btk_eil13_2_3_2_4.dat; 1.289; OptimizationStatus.OPTIMAL; 29.641599999999997
Solutions/btk_eil13_2_4_0_0.dat.sol:Bilan; btk_eil13_2_4_0_0.dat; 0.022; OptimizationStatus.OPTIMAL; 107.0
Solutions/btk_eil13_2_4_0_4.dat.sol:Bilan; btk_eil13_2_4_0_4.dat; 0.019; OptimizationStatus.OPTIMAL; 108.6
Solutions/btk_eil13_2_4_2_0.dat.sol:Bilan; btk_eil13_2_4_2_0.dat; 0.015; OptimizationStatus.OPTIMAL; 108.6
